Date,ChinaGold,ComexGold,Brent,BrentChinaGold,BrentComexGold,ChinaComexGold,¥÷¡£ªØ1,¥÷¡£ªØ2,¥÷¡£ªØ3
2013/10/24,-0.221539635,0.279249828,1.015736041,-0.51915471,-0.664908728,0.555593931,d,D,r
2013/10/25,-0.225352709,0.306090847,1.012690355,-0.569920188,-0.732665131,0.599698074,d,D,r
2013/10/28,-0.205016311,0.315381968,1.148730964,-0.553497479,-0.757242879,0.641740508,d,D,R
2013/10/29,-0.182137864,0.346868548,1.118274112,-0.534842596,-0.741338603,0.683379066,d,D,R
2013/10/30,-0.248231157,0.25705437,1.16142132,-0.506982493,-0.714281268,0.692601047,d,D,R
2013/10/31,-0.259670381,0.162078458,1.10964467,-0.515799035,-0.716037842,0.682254803,d,D,R
2013/11/1,-0.286361903,0.099621473,0.960913706,-0.498862436,-0.577011953,0.718087116,d,d,R
2013/11/4,-0.310511376,0.105299381,0.97715736,-0.440953463,-0.504188531,0.715295214,d,d,R
2013/11/5,-0.310511376,0.083103923,0.931472081,-0.366674975,-0.425218079,0.759752451,d,d,R
2013/11/6,-0.310511376,0.122849277,0.926903553,-0.326665484,-0.386332475,0.759580867,d,d,R
2013/11/7,-0.352455196,0.071231934,0.836548223,-0.154745333,-0.222205836,0.750626091,U,U,R
2013/11/11,-0.489725882,-0.055230557,0.985786802,0.007300578,-0.036360797,0.778282971,U,U,R
2013/11/12,-0.55963225,-0.05264969,0.955837563,0.178875256,0.184379041,0.810599318,U,U,R
2013/11/13,-0.545650977,-0.061940812,1.022335025,0.222097674,0.301027296,0.852335628,U,r,R
2013/11/14,-0.545650977,-0.01496903,1.094416244,0.263804148,0.437807036,0.855566447,U,r,R
2013/11/15,-0.545650977,-0.023227805,1.092385787,0.264417684,0.392244624,0.900666289,U,r,R
2013/11/18,-0.456679236,-0.104267034,1.090862944,0.19907601,0.342766525,0.910978373,U,r,R
2013/11/19,-0.518959454,-0.10065382,1.012182741,0.185968838,0.353928843,0.922787107,U,r,R
2013/11/20,-0.502436131,-0.261183758,1.070050761,0.120200452,0.206249728,0.900138326,U,U,R
2013/11/21,-0.618099394,-0.268926359,1.172588832,-0.046416499,0.011799634,0.913177326,U,U,R
2013/11/22,-0.628267593,-0.252924983,1.221827411,-0.177812019,-0.128882687,0.91814891,U,U,R
2013/11/25,-0.695631911,-0.267377839,1.21928934,-0.285915926,-0.220552266,0.921543023,U,U,R
2013/11/26,-0.61174427,-0.25550585,1.21319797,-0.436593175,-0.401288594,0.916902153,d,d,R
2013/11/27,-0.657501165,-0.285443909,1.235025381,-0.589045904,-0.584933591,0.908996848,d,d,R
2013/11/29,-0.718510359,-0.211114935,1.152791878,-0.729107109,-0.770381513,0.890635987,D,D,R
2013/12/2,-0.682921663,-0.281830695,1.24213198,-0.846458533,-0.880521048,0.8829124,D,D,R
2013/12/4,-0.80494005,-0.246730902,1.263959391,-0.865490685,-0.878751976,0.857046386,D,D,R
2013/12/5,-0.743930856,-0.337061253,1.218274112,-0.876984606,-0.886081249,0.850373718,D,D,R
2013/12/6,-0.798584926,-0.317962836,1.250253807,-0.873727603,-0.88213274,0.837348189,D,D,R
2013/12/9,-0.812566199,-0.254473503,1.137563452,-0.807392987,-0.863164814,0.776557342,D,D,R
2013/12/10,-0.743930856,-0.145044735,1.137055838,-0.714837809,-0.813729709,0.661625344,D,D,R
2013/12/11,-0.700716011,-0.199759119,1.153299492,-0.676916985,-0.793687415,0.62429312,D,D,R
2013/12/12,-0.737575732,-0.343771507,1.101015228,-0.637898784,-0.671748554,0.624315564,D,D,R
2013/12/13,-0.844341821,-0.276152787,1.109137056,-0.498406059,-0.583192254,0.597087773,d,d,r
2013/12/17,-0.726136508,-0.310736407,1.089340102,-0.430186866,-0.489354474,0.567107335,d,d,r
2013/12/18,-0.775706478,-0.37267722,1.149746193,-0.377569991,-0.406932483,0.542006243,d,d,r
2013/12/19,-0.830360547,-0.529593944,1.183248731,-0.307934444,-0.289223216,0.477910481,d,U,r
2013/12/20,-0.946023811,-0.45836201,1.258375635,-0.225216567,-0.180771921,0.485470807,U,U,r
2013/12/23,-0.89899589,-0.477460427,1.247715736,-0.093289492,-0.246177292,0.599811409,U,U,r
2013/12/24,-0.915519214,-0.449070888,1.264974619,-0.179736973,-0.31237394,0.654542549,U,d,R
2013/12/26,-0.882472567,-0.410874054,1.269035533,-0.296797664,-0.373687342,0.669713303,U,d,R
2013/12/27,-0.837986697,-0.405196146,1.279187817,-0.350236525,-0.419925318,0.67134304,d,d,R
2013/12/30,-0.885014617,-0.506366139,1.229949239,-0.434933706,-0.446130339,0.701464411,d,d,R
2013/12/31,-0.85196797,-0.484686855,1.209137056,-0.537804013,-0.463042856,0.720664429,d,d,R
2014/1/2,-0.829089523,-0.350481762,1.055837563,-0.436359534,-0.398040447,0.694559897,d,d,R
2014/1/3,-0.788416727,-0.290605643,1.010659898,-0.535685437,-0.450179703,0.700282409,d,d,R
2014/1/6,-0.728678558,-0.281830695,1.002538071,-0.611317949,-0.557173761,0.722035422,D,d,R
2014/1/7,-0.737575732,-0.32622161,1.034010152,-0.693454323,-0.562499974,0.724340943,D,d,R
2014/1/8,-0.836715672,-0.362353751,1.023857868,-0.666694541,-0.573833302,0.722023721,D,d,R
2014/1/9,-0.863407194,-0.341706813,0.985279188,-0.55940412,-0.564957957,0.723817092,d,d,R
2014/1/10,-0.812566199,-0.256538197,1.02893401,-0.565267641,-0.678334757,0.695419713,d,D,R
2014/1/14,-0.724865483,-0.258602891,0.985279188,-0.677069772,-0.800922389,0.668384686,D,D,R
2014/1/15,-0.724865483,-0.276668961,1.02284264,-0.709319968,-0.810341347,0.700810078,D,D,R
2014/1/16,-0.766809304,-0.265313145,1.020812183,-0.723646879,-0.837700542,0.754716737,D,D,R
2014/1/17,-0.731220608,-0.204920853,0.989847716,-0.761882143,-0.846240751,0.77719863,D,D,R
2014/1/21,-0.722323433,-0.27047488,1.002538071,-0.792729922,-0.854134523,0.79879913,D,D,R
2014/1/22,-0.766809304,-0.269442533,1.08071066,-0.792183495,-0.865507657,0.856783606,D,D,R
2014/1/23,-0.783332627,-0.158465244,1.045685279,-0.767148342,-0.80864365,0.799389214,D,D,R
2014/1/24,-0.694360886,-0.119236063,1.060913706,-0.703121692,-0.717382557,0.804782225,D,D,R
2014/1/28,-0.689276787,-0.176531315,1.037055838,-0.623172438,-0.671584136,0.802650018,D,D,R
2014/1/30,-0.5621743,-0.258086717,1.064467005,-0.410103332,-0.644385301,0.660394989,d,D,R
2014/2/7,-0.601576071,-0.130075705,1.146700508,-0.161203651,-0.447345817,0.691998729,U,d,R
2014/2/10,-0.585052748,-0.092911218,1.098984772,0.175984829,-0.06813308,0.695340759,U,U,R
2014/2/11,-0.610473245,-0.005161734,1.101522843,0.61631551,0.613479028,0.700002445,R,R,R
2014/2/12,-0.534211753,-0.007226428,1.107106599,0.714693661,0.714565037,0.745379168,R,R,R
2014/2/13,-0.451595136,0.053165864,1.104060914,0.724178118,0.728856768,0.808388606,R,R,R
2014/2/14,-0.451595136,0.133172746,1.121827411,0.763887438,0.752434725,0.85227979,R,R,R
2014/2/18,-0.372791594,0.154335857,1.191878173,0.824929357,0.817804635,0.891432943,R,R,R
2014/2/19,-0.353726221,0.099105299,1.192385787,0.862118135,0.845011497,0.894299057,R,R,R
2014/2/20,-0.394399017,0.160013765,1.183756345,0.866252974,0.853448709,0.897201376,R,R,R
2014/2/21,-0.365165445,0.167756366,1.160913706,0.875013821,0.858357192,0.907623409,R,R,R
2014/2/24,-0.329576749,0.232794219,1.201015228,0.893668687,0.872634766,0.916996665,R,R,R
2014/2/25,-0.299072152,0.549724708,1.143654822,0.871920717,0.758618681,0.891174821,R,R,R
2014/2/26,-0.192306063,0.170853407,1.144162437,0.821519601,0.743411972,0.859909909,R,R,R
2014/2/27,-0.296530102,0.198210599,1.115736041,0.780735808,0.721509093,0.85684384,R,R,R
2014/2/28,-0.246960132,0.173950447,1.121319797,0.72477092,0.672380394,0.838756575,R,R,R
2014/3/3,-0.273651654,0.309187887,1.229441624,0.735080161,0.693246798,0.825394327,R,R,R
2014/3/4,-0.302885226,0.236923606,1.132994924,0.673524497,0.650581445,0.823359055,R,R,R
2014/3/5,-0.302885226,0.239504474,1.054822335,0.5073113,0.509763799,0.818198978,r,r,R
2014/3/6,-0.254586281,0.3050585,1.072081218,0.275853664,0.316868818,0.798454017,U,r,R
2014/3/7,-0.235520908,0.233310392,1.117766497,0.155199496,0.157479909,0.781860164,U,U,R
2014/3/10,-0.255857306,0.247247075,1.07106599,0.119999838,0.15332997,0.73509998,U,U,R
2014/3/11,-0.255857306,0.284411562,1.094923858,0.010953501,0.050260172,0.673277297,U,U,R
2014/3/12,-0.203745287,0.383516862,1.068020305,-0.187849104,-0.109608045,0.637974223,U,U,R
2014/3/13,-0.203745287,0.409841707,1.036040609,-0.393522994,-0.296574993,0.57528158,d,U,r
2014/3/14,-0.203745287,0.463523744,1.095939086,-0.513763261,-0.385904011,0.544781045,d,d,r
2014/3/17,-0.127483794,0.411390227,0.977664975,-0.722758683,-0.477457505,0.557287064,D,d,r
2014/3/18,-0.109689446,0.314349621,1.005583756,-0.747575191,-0.436258043,0.491994798,D,d,r
2014/3/19,-0.049951277,0.207501721,0.95786802,-0.791044595,-0.244279113,0.265361677,D,U,U
2014/3/20,-0.198661187,0.1729181,0.988324873,-0.762194542,-0.086452355,0.140684926,D,U,U
2014/3/21,-0.191035038,0.223503097,1.012182741,-0.752392256,0.00538876,0.026316819,D,U,U
2014/3/24,-0.227894759,0.099105299,1.006598985,-0.69250779,0.138363151,-0.007211856,D,U,U
2014/3/25,-0.286361903,0.096008259,1.015736041,-0.602125481,0.068110253,0.249760292,D,U,U
2014/3/26,-0.278735754,0.099621473,1.017766497,-0.611183398,0.174060543,0.320667969,D,U,r
2014/3/28,-0.346100072,0.009807295,1.070558376,-0.562310319,0.158789074,0.428199119,d,U,r
2014/3/31,-0.343558022,-0.046971783,1.054822335,-0.530398003,0.172437941,0.516755965,d,U,r
2014/4/1,-0.327034699,-0.069683414,0.946192893,-0.402909983,0.285065403,0.590031651,d,U,r
2014/4/2,-0.327034699,-0.012904336,0.904060914,-0.149848607,0.410709939,0.642791184,U,r,R
2014/4/3,-0.357539296,-0.030454233,0.973096447,-0.048371296,0.445254214,0.702231746,U,r,R
2014/4/4,-0.357539296,0.049036476,1.002030457,-0.013860972,0.432992592,0.729124901,U,r,R
2014/4/8,-0.407109266,0.081555403,1.050253807,-0.08217181,0.4136429,0.715668499,U,r,R
2014/4/9,-0.335931873,0.094459738,1.065989848,-0.123144341,0.367855358,0.722310804,U,r,R
2014/4/10,-0.335931873,0.133172746,1.039593909,-0.152280427,0.326347409,0.725822683,U,r,R
2014/4/11,-0.335931873,0.132140399,1.032994924,-0.210889032,0.26040505,0.719579867,U,U,R
2014/4/14,-0.335931873,0.17136958,1.121319797,-0.273845403,0.237983686,0.707573933,U,U,R
2014/4/15,-0.335931873,0.053682037,1.104568528,-0.383539577,0.006981849,0.74960385,d,U,R
2014/4/16,-0.332118798,0.050068823,1.14822335,-0.354365641,0.073970741,0.710918871,d,U,R
2014/4/17,-0.337202898,0.006710255,1.144670051,-0.368650007,0.046026319,0.62005342,d,U,R
2014/4/21,-0.431258738,-0.013936683,1.165989848,-0.392652854,0.047197105,0.585862086,d,U,r
2014/4/22,-0.370249545,-0.05264969,1.131472081,-0.380609878,0.019657037,0.542017098,d,U,r
2014/4/23,-0.402025166,-0.043874742,1.123350254,-0.427316045,0.030328151,0.401666092,d,U,r
2014/4/24,-0.407109266,-0.006194081,1.185279188,-0.493173167,0.007598654,0.385192946,d,U,r
2014/4/25,-0.36389442,0.041293875,1.147208122,-0.47850144,0.045599477,0.33684064,d,U,r
2014/4/28,-0.287632928,0.034067447,1.073096447,-0.415439024,0.086251222,0.244303955,d,U,U
2014/4/29,-0.324492649,0.011871989,1.116751269,-0.381468378,0.077473163,0.23243557,d,U,U
2014/4/30,-0.268567555,-0.001032347,1.070558376,-0.343313163,0.064167191,0.170718737,d,U,U
2014/5/5,-0.304156251,0.089298004,1.052791878,-0.333969321,-0.11258483,0.271288126,d,U,U
2014/5/6,-0.304156251,0.082071576,1.01928934,-0.37366954,-0.318602409,0.325789033,d,d,r
2014/5/7,-0.280006779,-0.013936683,1.073604061,-0.455901744,-0.492681213,0.219703857,d,d,U
2014/5/8,-0.280006779,-0.01496903,1.069035533,-0.548279214,-0.487150161,0.142202011,d,d,U
2014/5/12,-0.280006779,0.017549897,1.087817259,-0.674267562,-0.463923945,0.1788877,D,d,U
2014/5/13,-0.280006779,0.004129387,1.129949239,-0.622199501,-0.454043317,0.150503941,D,d,U
2014/5/14,-0.280006779,0.074328975,1.178172589,-0.528157391,-0.289972087,0.20959837,d,U,U
2014/5/15,-0.280006779,0.021163111,1.190862944,-0.455666142,-0.153863908,0.240869036,d,U,U
2014/5/20,-0.346100072,-0.012388162,1.152791878,-0.463613462,-0.24817399,0.381608002,d,U,r
2014/5/21,-0.337202898,-0.026324845,1.196446701,-0.460317526,-0.297815043,0.406342412,d,U,r
2014/5/22,-0.330847774,0.012388162,1.18680203,-0.449491714,-0.318534145,0.42475173,d,d,r
2014/5/23,-0.329576749,0.004645561,1.195939086,-0.434117117,-0.313828645,0.424728656,d,d,r
2014/5/27,-0.36135237,-0.077942189,1.169543147,-0.43516884,-0.342009327,0.45711058,d,d,r
2014/5/29,-0.508791255,-0.195629732,1.167005076,-0.422633035,-0.352396778,0.723719114,d,d,R
2014/5/30,-0.492267932,-0.216792842,1.13857868,-0.394939574,-0.303846861,0.810992062,d,d,R
2014/6/3,-0.549464051,-0.246730902,1.108629442,-0.238332249,-0.215631559,0.894223317,U,U,R
2014/6/4,-0.536753802,-0.25395733,1.087309645,-0.129410667,-0.127155129,0.936997478,U,U,R
2014/6/5,-0.539295852,-0.201307639,1.107106599,-0.058244959,-0.066225876,0.939968905,U,U,R
2014/6/6,-0.488454857,-0.206469374,1.097969543,-0.022541759,-0.024637205,0.944413365,U,U,R
2014/6/9,-0.517688429,-0.188403304,1.168020305,-0.022135921,-0.039193044,0.950757848,U,U,R
2014/6/10,-0.539295852,-0.161562285,1.144162437,0.020175355,0.063866695,0.950773946,U,U,R
2014/6/11,-0.50752023,-0.167240193,1.165989848,0.110742709,0.276042847,0.95888646,U,U,R
2014/6/12,-0.518959454,-0.10220234,1.321827411,0.002920711,0.253359181,0.940085385,U,U,R
2014/6/13,-0.50752023,-0.091878871,1.341624365,-0.018864143,0.28288252,0.924441988,U,U,R
2014/6/16,-0.457950261,-0.110977288,1.317766497,0.045117178,0.338168182,0.918458091,U,r,R
2014/6/17,-0.454137186,-0.114590502,1.343654822,0.086957458,0.351616433,0.91572737,U,r,R
2014/6/18,-0.466847435,-0.10220234,1.384771574,0.078566916,0.383789456,0.89462506,U,r,R
2014/6/19,-0.437613863,0.142463868,1.425380711,0.122663697,0.587209135,0.744545952,U,r,R
2014/6/20,-0.260941406,0.115106676,1.412690355,0.35327397,0.707167403,0.793675492,r,R,R
2014/6/23,-0.291446003,0.124397798,1.377664975,0.465713923,0.755085896,0.830421582,r,R,R
2014/6/24,-0.285090878,0.136269787,1.394923858,0.579848794,0.815937768,0.853657731,r,R,R
2014/6/25,-0.189764013,0.151238816,1.371573604,0.644591658,0.848997123,0.871730186,R,R,R
2014/6/26,-0.26729653,0.122333104,1.331472081,0.689680804,0.853137789,0.896160624,R,R,R
2014/6/27,-0.26729653,0.118203716,1.336040609,0.681950762,0.843492885,0.902948038,R,R,R
2014/6/30,-0.203745287,0.185306263,1.288324873,0.632868024,0.791560131,0.917272602,R,R,R
2014/7/1,-0.241876033,0.177563661,1.284771574,0.576731101,0.733222148,0.919586198,r,R,R
2014/7/2,-0.241876033,0.18943565,1.231472081,0.477258001,0.614508599,0.922855144,r,R,R
2014/7/3,-0.241876033,0.140915348,1.21928934,0.347273417,0.502730395,0.918912497,r,r,R
2014/7/7,-0.333389823,0.143496215,1.18071066,0.248789554,0.317260861,0.915230021,U,r,R
2014/7/8,-0.329576749,0.121300757,1.114720812,0.121029297,0.128020587,0.905753314,U,U,R
2014/7/9,-0.329576749,0.195629732,1.081218274,-0.037252179,-0.140063484,0.871048084,U,U,R
2014/7/10,-0.329576749,0.233826566,1.101015228,-0.150982223,-0.403013786,0.817904715,U,d,R
2014/7/11,-0.329576749,0.240020647,0.998984772,-0.107704127,-0.480836006,0.749055613,U,d,R
2014/7/14,-0.329576749,0.082071576,1.015228426,-0.033926052,-0.397381031,0.692927478,U,d,R
2014/7/15,-0.329576749,0.012904336,0.966497462,0.035057025,-0.232529731,0.612020403,U,U,R
2014/7/16,-0.346100072,0.030454233,0.95786802,0.167457913,-0.039578421,0.497377219,U,U,r
2014/7/17,-0.323221624,0.123881624,1.06142132,0.385451653,0.184614113,0.191257617,r,U,U
2014/7/18,-0.271109605,0.092395045,1.028426396,0.698470126,0.225379332,0.224924737,R,U,U
2014/7/21,-0.301614202,0.107880248,1.050761421,0.699349453,0.287688806,0.24466263,R,U,U
2014/7/22,-0.305427276,0.13678596,1.032994924,0.74310668,0.315979387,0.243757725,R,r,U
2014/7/24,-0.342286997,0.025808672,1.019796954,0.808507126,0.38990271,0.312752153,R,r,r
2014/7/25,-0.388043893,0.011871989,1.08680203,0.71279516,0.388816337,0.434010267,R,r,r
2014/7/28,-0.341015973,0.065554026,1.045177665,0.717380224,0.441830892,0.461238035,R,r,r
2014/7/29,-0.337202898,0.090330351,1.052791878,0.726610236,0.515287373,0.480156714,R,r,r
2014/7/30,-0.396941067,0.016001376,0.991370558,0.655787589,0.512995385,0.513048406,R,r,r
2014/7/31,-0.394399017,-0.055746731,0.966497462,0.601276654,0.541316284,0.567333094,R,r,r
2014/8/1,-0.432529763,0.003097041,0.906598985,0.58832772,0.539233514,0.564541343,r,r,r
2014/8/4,-0.432529763,-0.021679284,0.935532995,0.510963447,0.598839735,0.626670488,r,r,R
2014/8/5,-0.432529763,-0.024776325,0.894923858,0.643915988,0.646777609,0.661743082,R,R,R
2014/8/6,-0.432529763,0.068651067,0.893908629,0.704753103,0.596758529,0.614567589,R,r,R
2014/8/7,-0.432529763,0.097556779,0.937055838,0.720989305,0.516279075,0.547469821,R,r,r
2014/8/8,-0.330847774,0.093427392,0.915736041,0.65286601,0.350829877,0.561262397,R,r,r
2014/8/11,-0.330847774,0.077426015,0.898477157,0.570709517,0.354793384,0.612637404,r,r,R
2014/8/12,-0.381688768,0.085168617,0.814213198,0.523881779,0.218689133,0.584913562,r,U,r
2014/8/13,-0.380417744,0.100137646,0.878172589,0.529679005,0.152673328,0.604035134,r,U,R
2014/8/14,-0.380417744,0.100137646,0.762944162,0.486448074,0.036250868,0.601311104,r,U,R
2014/8/15,-0.380417744,0.059359945,0.840101523,0.449311755,-0.043911316,0.576793055,r,U,r
2014/8/18,-0.408380291,0.035099794,0.74213198,0.42953373,-0.033447653,0.580828789,r,U,r
2014/8/19,-0.3168665,0.007742602,0.740101523,0.16817646,-0.023043819,0.436877499,U,U,r
2014/8/20,-0.36389442,-0.021163111,0.776649746,0.034396247,-0.047956476,0.27787505,U,U,U
2014/8/21,-0.399483117,-0.083620096,0.794416244,-0.007825895,0.086415725,0.308682926,U,U,r
2014/8/22,-0.399483117,-0.065037853,0.77715736,0.023341201,0.223354866,0.317516544,U,U,r
2014/8/25,-0.531669703,-0.092911218,0.795431472,0.048300142,0.244539723,0.475122023,U,U,r
2014/8/26,-0.483370758,-0.045423262,0.787817259,-0.024403497,0.18624157,0.479631503,U,U,r
2014/8/27,-0.398212092,-0.055746731,0.798984772,-0.040097395,0.23242456,0.461476178,U,U,r
2014/8/28,-0.388043893,-0.01651755,0.785786802,-0.069719275,0.382312148,0.473207908,U,r,r
2014/8/29,-0.381688768,-0.035099794,0.82284264,-0.036531305,0.405498472,0.450131015,U,r,r
2014/9/2,-0.293988052,-0.142463868,0.678172589,-0.182437629,0.608321732,0.155815351,U,R,U
2014/9/3,-0.293988052,-0.123365451,0.801522843,-0.146979895,0.63082601,-0.013128282,U,R,U
2014/9/4,-0.293988052,-0.155368204,0.753807107,-0.152221563,0.626690493,-0.109807131,U,R,U
2014/9/5,-0.293988052,-0.125946318,0.702538071,-0.157898459,0.622470172,-0.132780491,U,R,U
2014/9/10,-0.293988052,-0.228148658,0.56142132,-0.380705267,0.692950485,-0.296886462,d,R,U
2014/9/12,-0.293988052,-0.338093599,0.514213198,-0.526344978,0.789004176,-0.434306642,d,R,d
2014/9/15,-0.293988052,-0.30815554,0.490862944,-0.558277767,0.836248564,-0.490852545,d,R,d
2014/9/16,-0.717239334,-0.292154164,0.612690355,-0.155815488,0.828822938,-0.010245676,U,R,U
2014/9/17,-0.696902936,-0.361321404,0.608629442,0.013308549,0.859511173,0.247154869,U,R,U
2014/9/18,-0.696902936,-0.372161046,0.544162437,0.168087663,0.867457256,0.398669678,U,R,r
2014/9/19,-0.774435453,-0.383000688,0.579187817,0.26362732,0.891161119,0.527320073,U,R,r
2014/9/22,-0.782061602,-0.408293187,0.507106599,0.365415074,0.920471035,0.589012137,r,R,r
2014/9/24,-0.782061602,-0.39074329,0.506091371,0.428510613,0.928610697,0.631781812,r,R,R
2014/9/25,-0.829089523,-0.427391604,0.508629442,0.479615694,0.931224424,0.675367802,r,R,R
2014/9/29,-0.821463373,-0.401066758,0.518781726,0.508657399,0.931450271,0.700163751,r,R,R
2014/9/30,-0.832902597,-0.432037164,0.39035533,0.591852339,0.92752884,0.746957929,r,R,R
2014/10/8,-0.864678219,-0.391259463,0.223350254,0.647649435,0.854285914,0.782869847,R,R,R
2014/10/9,-0.864678219,-0.348417068,0.155837563,0.66548578,0.756298063,0.783958795,R,R,R
2014/10/10,-0.864678219,-0.366999312,0.163959391,0.675387837,0.701076377,0.804714639,R,R,R
2014/10/13,-0.916790239,-0.338093599,0.096954315,0.68686718,0.588710233,0.816401456,R,r,R
2014/10/14,-0.916790239,-0.292670337,-0.098477157,0.673480453,0.420132762,0.749893284,R,r,R
2014/10/15,-0.916790239,-0.243117688,-0.162436548,0.640019675,0.127104888,0.620107962,R,U,R
2014/10/16,-0.806211075,-0.288024776,-0.127411168,0.574348719,-0.091396705,0.514805759,r,U,r
2014/10/17,-0.675295513,-0.283895389,-0.041624365,0.469124297,-0.437918942,0.340287605,r,d,r
2014/10/20,-0.682921663,-0.250860289,-0.080203046,0.381612446,-0.658126162,0.161227055,r,D,U
2014/10/23,-0.721052409,-0.333448039,-0.007614213,0.316242221,-0.668440156,0.183214032,r,D,U
2014/10/24,-0.621912469,-0.318995182,-0.043147208,0.151555505,-0.719477514,0.139002248,U,D,U
2014/10/27,-0.759183155,-0.329834825,-0.058375635,0.077891551,-0.841189285,0.106667506,U,D,U
2014/10/28,-0.765538279,-0.318995182,-0.04822335,-0.023484378,-0.873972481,0.133187881,U,D,U
2014/10/30,-0.765538279,-0.483138334,-0.037563452,-0.134640171,-0.684691941,0.102577315,U,D,U
2014/10/31,-0.765538279,-0.615278734,-0.056852792,-0.188048372,-0.387175214,0.017787493,U,d,U
2014/11/3,-0.765538279,-0.658121129,-0.111675127,-0.234788819,-0.163534685,-0.036224938,U,U,U
2014/11/4,-0.765538279,-0.643668273,-0.211167513,-0.293512665,-0.000953262,-0.072464615,U,U,U
2014/11/5,-0.765538279,-0.788196834,-0.204568528,-0.296062478,0.189803709,-0.110313782,U,U,U
2014/11/6,-0.765538279,-0.787164487,-0.209137056,-0.320576202,0.333217917,-0.129958102,d,r,U
2014/11/7,-0.765538279,-0.633860977,-0.182233503,-0.319637941,0.467302134,-0.14296065,d,r,U
2014/11/10,-0.765538279,-0.730901583,-0.235532995,-0.247168564,0.564976545,-0.141788387,U,r,U
2014/11/11,-0.765538279,-0.655540262,-0.269543147,-0.156427929,0.605794574,-0.11981217,U,R,U
2014/11/12,-0.765538279,-0.696834136,-0.335025381,-0.018316921,0.674430345,-0.09356295,U,R,U
2014/11/13,-0.765538279,-0.660701996,-0.459898477,0.209740519,0.643161456,-0.016601407,U,R,U
2014/11/14,-0.765538279,-0.5440468,-0.384263959,0.302367053,0.59912515,0.140327153,r,r,U
2014/11/17,-0.765538279,-0.566758431,-0.389340102,0.410402116,0.604958216,0.508838208,r,R,r
2014/11/18,-0.966360208,-0.492429456,-0.431979695,0.568572943,0.538406219,0.374528179,r,r,r
2014/11/19,-0.946023811,-0.5110117,-0.450761421,0.619305486,0.444434557,0.217499591,R,r,U
2014/11/20,-1.001948905,-0.519270475,-0.388324873,0.614672399,0.37491408,0.04943222,R,r,U
2014/11/21,-0.943481761,-0.475911906,-0.336040609,0.604437181,0.260248989,-0.07401752,R,U,U
2014/11/24,-0.902808965,-0.495526497,-0.370558376,0.565499157,0.116750886,-0.347993358,r,U,d
2014/11/26,-0.90407999,-0.49294563,-0.468527919,0.584213533,-0.093824439,-0.491765118,r,U,d
2014/11/28,-0.960005084,-0.64779766,-0.854314721,0.628094248,-0.204551312,-0.603316811,R,U,D
2014/12/1,-1.130322417,-0.416035788,-0.732994924,0.716860638,-0.469202047,-0.747933027,R,d,D
2014/12/2,-0.872304368,-0.489848589,-0.834517766,0.637277299,-0.528802316,-0.743528961,R,d,D
2014/12/3,-0.902808965,-0.427391604,-0.865989848,0.591246691,-0.583256267,-0.725787994,r,d,D
2014/12/4,-0.879930517,-0.438747419,-0.880203046,0.533128562,-0.615325894,-0.702962378,r,D,D
2014/12/5,-0.888827691,-0.53062629,-0.909137056,0.480668149,-0.557020648,-0.691241528,r,d,D
2014/12/8,-0.946023811,-0.455781142,-1.055329949,0.460310368,-0.537482723,-0.688888884,r,d,D
2014/12/9,-0.872304368,-0.316930489,-1.022335025,0.368974132,-0.590677708,-0.574148918,r,d,d
2014/12/10,-0.759183155,-0.329318651,-1.154314721,0.138471183,-0.616610193,-0.328361039,U,D,d
2014/12/11,-0.825276448,-0.354094976,-1.182741117,-0.007198576,-0.627439732,-0.1905483,U,D,U
2014/12/12,-0.825276448,-0.361837577,-1.275634518,-0.15413853,-0.633805984,-0.00612227,U,D,U
2014/12/15,-0.837986697,-0.485719202,-1.315736041,-0.270016897,-0.557094884,0.159090007,U,d,U
2014/12/16,-0.871033343,-0.508430833,-1.376649746,-0.398623788,-0.441640023,0.241592547,d,d,U
2014/12/17,-0.877388468,-0.504817619,-1.30964467,-0.568028326,-0.332474777,0.381614154,d,d,r
2014/12/18,-0.836715672,-0.487783895,-1.406598985,-0.569631825,-0.278382779,0.351058681,d,U,r
2014/12/19,-0.818921324,-0.491913283,-1.299492386,-0.58093778,-0.219413146,0.307668086,d,U,r
2014/12/22,-0.825276448,-0.605987612,-1.363959391,-0.543833186,-0.049386932,0.172123381,d,U,U
2014/12/23,-0.923145363,-0.606503785,-1.283756345,-0.490670344,0.02712778,0.201977451,d,U,U
2014/12/24,-0.911706139,-0.61321404,-1.357360406,-0.503042852,0.14178968,0.216261845,d,U,U
2014/12/26,-0.909164089,-0.506366139,-1.397461929,-0.522625289,0.206655804,0.218727411,d,U,U
2014/12/29,-0.853238995,-0.573984859,-1.47715736,-0.486144692,0.433849902,0.1091809,d,r,U
2014/12/30,-0.873575393,-0.483138334,-1.476142132,-0.200352568,0.397904307,0.401003691,U,r,r
2014/12/31,-0.783332627,-0.561080523,-1.505076142,-0.296347635,0.484591723,0.281801892,U,r,U
2015/1/5,-0.935855612,-0.449070888,-1.71928934,-0.019905682,0.368063496,0.269082107,U,r,U
2015/1/6,-0.860865144,-0.381452168,-1.821319797,0.01518453,0.158477838,0.273431981,U,U,U
2015/1/7,-0.860865144,-0.400034412,-1.818781726,0.076567187,0.126042924,0.256055502,U,U,U
